00:00:01.042|Info    |PLTAGDIA|192.168.70.250      |Tag diagnostic process start on tag 201306
16:37:58.313|Info    |PLWKAREA|172@R               |Job #14: Kit = "4012904", Desc = "TUBE RETOUR D`HUILE ", P/N = "5801692249", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDE ", "IdFormato" = "1", "IdPartType" = "10222", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118559", "Piano" = "0", "Scaffale" = "422   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #15: Kit = "4012904", Desc = "VIS COLLECTEUR ECHAP", P/N = "5040784650", QtyTodo = "23"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDK ", "IdFormato" = "1", "IdPartType" = "10525", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118555", "Piano" = "0", "Scaffale" = "922   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "3"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #16: Kit = "4012904", Desc = "SUPPORT", P/N = "5801959084", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDL ", "IdFormato" = "1", "IdPartType" = "10360", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118444", "Piano" = "0", "Scaffale" = "124   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "3"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #17: Kit = "4012904", Desc = "ENTRETOISE", P/N = "5040741550", QtyTodo = "23"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDK ", "IdFormato" = "1", "IdPartType" = "10304", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118555", "Piano" = "0", "Scaffale" = "923   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "4"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #18: Kit = "4012904", Desc = "TUBE DE DEGAZAGE", P/N = "5802202071", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDK ", "IdFormato" = "1", "IdPartType" = "10226", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192237", "Piano" = "0", "Scaffale" = "721   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #19: Kit = "4012904", Desc = "VIS COLLECTEUR ECHAP", P/N = "5802371927", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDK ", "IdFormato" = "1", "IdPartType" = "10525", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118555", "Piano" = "0", "Scaffale" = "621   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "2"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #20: Kit = "4012904", Desc = "JOINT TERMO C", P/N = "5801489564", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDK ", "IdFormato" = "1", "IdPartType" = "10530", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "322   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "3"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #21: Kit = "4012904", Desc = "CANALISATION", P/N = "5040746870", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDF ", "IdFormato" = "1", "IdPartType" = "10034", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192237", "Piano" = "0", "Scaffale" = "411   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "4"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #22: Kit = "4012904", Desc = "TUBE ARRIVEE COMBUST", P/N = "5801770912", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDJ ", "IdFormato" = "1", "IdPartType" = "10240", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118555", "Piano" = "0", "Scaffale" = "621   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "8"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #23: Kit = "4012904", Desc = "REGULATEUR DE TEMPER", P/N = "5803244919", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDF ", "IdFormato" = "1", "IdPartType" = "10063", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "711   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "4"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #24: Kit = "4012904", Desc = "CAPE DE PROTECTION", P/N = "613805520", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDF ", "IdFormato" = "1", "IdPartType" = "10335", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "622   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "5"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #25: Kit = "4012904", Desc = "SENSEUR", P/N = "5003825990", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDF ", "IdFormato" = "1", "IdPartType" = "10182", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "623   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "7"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #26: Kit = "4012904", Desc = "TUBE SORTIE POMPE", P/N = "5043885140", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDJ ", "IdFormato" = "1", "IdPartType" = "10237", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118555", "Piano" = "0", "Scaffale" = "423   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "10"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #27: Kit = "4012904", Desc = "TUBE FILTRE A LA POM", P/N = "5801871355", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDJ ", "IdFormato" = "1", "IdPartType" = "10236", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118555", "Piano" = "0", "Scaffale" = "222   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "6"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #28: Kit = "4012904", Desc = "TUBE POMPE AU FILTRE", P/N = "5801821750", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDJ ", "IdFormato" = "1", "IdPartType" = "10235", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118555", "Piano" = "0", "Scaffale" = "221   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "5"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #29: Kit = "4012904", Desc = "VIS", P/N = "165869250", QtyTodo = "2"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDF ", "IdFormato" = "1", "IdPartType" = "10300", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "826   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "6"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #30: Kit = "4012904", Desc = "VIS", P/N = "165984250", QtyTodo = "5"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDG ", "IdFormato" = "1", "IdPartType" = "10300", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "121   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "2"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #31: Kit = "4012904", Desc = "COUVERCLE", P/N = "5801940425", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDG ", "IdFormato" = "1", "IdPartType" = "10357", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192235", "Piano" = "0", "Scaffale" = "322   ", "Sector" = "6", "SectorAlias" = "6", "Sequence" = "2"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #32: Kit = "4012904", Desc = "JOINT", P/N = "5801940429", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDG ", "IdFormato" = "1", "IdPartType" = "10295", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192235", "Piano" = "0", "Scaffale" = "323   ", "Sector" = "6", "SectorAlias" = "6", "Sequence" = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #33: Kit = "4012904", Desc = "DEMARREUR-D4", P/N = "5802899064", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDH ", "IdFormato" = "1", "IdPartType" = "10135", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118558", "Piano" = "0", "Scaffale" = "711   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "2"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #34: Kit = "4012904", Desc = "VIS", P/N = "165979250", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDG ", "IdFormato" = "1", "IdPartType" = "10300", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192240", "Piano" = "0", "Scaffale" = "226   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "2"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #35: Kit = "4012904", Desc = "JOINT", P/N = "5040522680", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDF ", "IdFormato" = "1", "IdPartType" = "10295", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118558", "Piano" = "0", "Scaffale" = "132   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #36: Kit = "4012904", Desc = "SENSEUR", P/N = "5803255986", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDH ", "IdFormato" = "1", "IdPartType" = "10182", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192237", "Piano" = "0", "Scaffale" = "116   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "5"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #37: Kit = "4012904", Desc = "VIS", P/N = "165972250", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDH ", "IdFormato" = "1", "IdPartType" = "10300", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192237", "Piano" = "0", "Scaffale" = "316   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "6"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #38: Kit = "4012904", Desc = "OUTILLAGE COLLECTEUR", P/N = "610032640", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "99    ", "IdFormato" = "1", "IdPartType" = "10552", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192237", "Piano" = "99", "Scaffale" = "99    ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "3"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #39: Kit = "4012904", Desc = "TUBE ENTREE D`EAU CO", P/N = "5801912552", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDH ", "IdFormato" = "1", "IdPartType" = "10248", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192239", "Piano" = "0", "Scaffale" = "621   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #40: Kit = "4012904", Desc = "TUBE ARRIVEE COMBUST", P/N = "5801744070", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDH ", "IdFormato" = "1", "IdPartType" = "10241", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118555", "Piano" = "0", "Scaffale" = "223   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "7"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #41: Kit = "4012904", Desc = "RESISTANCE", P/N = "5801774431", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDI ", "IdFormato" = "1", "IdPartType" = "10164", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192237", "Piano" = "0", "Scaffale" = "611   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "2"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #42: Kit = "4012904", Desc = "PATTE", P/N = "5801777023", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDI ", "IdFormato" = "1", "IdPartType" = "10297", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192233", "Piano" = "0", "Scaffale" = "823   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #43: Kit = "4012904", Desc = "TUBE SORTIE POMPE", P/N = "5043757110", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDG ", "IdFormato" = "1", "IdPartType" = "10237", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118555", "Piano" = "0", "Scaffale" = "323   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "9"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #44: Kit = "4012904", Desc = "TUBES HP EXTERNES", P/N = "P485B000001", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "99    ", "IdFormato" = "1", "IdPartType" = "219", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "99", "Scaffale" = "99    ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "8"
16:37:58.313|Info    |PLWKAREA|172@R               |Job #45: Kit = "4012904", Desc = "Support filtre gazoi", P/N = "P275D000007", QtyTodo = "1"
16:37:58.313|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "99    ", "IdFormato" = "1", "IdPartType" = "166", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "99", "Scaffale" = "99    ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "9"
16:37:58.344|Info    |PLWKAREA|172@R               |Job #0 begin
16:37:58.360|Info    |PLMASTER|192.168.70.250      |CMD: lr2104490101
16:37:58.782|Info    |PLMASTER|192.168.70.250      |RSP: 03
16:38:03.954|Info    |PLWKAREA|172@G               |Job #60 completed successfully in 0.00:00:11.689
16:38:03.954|Info    |PLWKAREA|172@G               |Job #61 begin
16:38:05.455|Info    |PLWKAREA|172@G               |Job #61 completed successfully in 0.00:00:01.500
16:38:05.455|Info    |PLWKAREA|172@G               |Job #62 begin
16:38:10.565|Info    |PLWKAREA|172@R               |Job #26 completed successfully in 0.00:00:32.306
16:38:10.565|Info    |PLWKAREA|172@R               |Job #27 begin
16:38:12.800|Info    |PLWKAREA|172@R               |Job #27 completed successfully in 0.00:00:02.234
16:38:12.800|Info    |PLWKAREA|172@R               |Job #28 begin
16:38:17.926|Info    |PLMASTER|192.168.70.250      |CMD: ka
16:38:17.958|Info    |PLMASTER|192.168.70.250      |RSP: 40
16:38:22.224|Info    |PLWKAREA|172@G               |Job #62 completed successfully in 0.00:00:16.769
16:38:22.224|Info    |PLWKAREA|172@G               |Kit #00000674 "4012868" completed successfully in 0.00:11:33.493
16:38:22.224|Info    |PLWKAREA|172@G               |Kit outcome ProcessingTime = "0.00:11:33.493", StartTimestamp = "2026-04-30 14:26:48.731 UTC", EndTimestamp = "2026-04-30 14:38:22.224 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #0: ProcessingTime = "0.00:00:10.191", MissingPart = "False", QtyDone = "4", StartTimestamp = "2026-04-30 14:26:48.793 UTC", EndTimestamp = "2026-04-30 14:26:58.984 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #1: ProcessingTime = "0.00:00:07.971", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:26:59 UTC", EndTimestamp = "2026-04-30 14:27:06.971 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #2: ProcessingTime = "0.00:00:02.047", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:27:06.971 UTC", EndTimestamp = "2026-04-30 14:27:09.018 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #3: ProcessingTime = "0.00:00:09.454", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:27:09.018 UTC", EndTimestamp = "2026-04-30 14:27:18.473 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #4: ProcessingTime = "0.00:00:09.720", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:27:18.473 UTC", EndTimestamp = "2026-04-30 14:27:28.193 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #5: ProcessingTime = "0.00:00:05.017", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:27:28.193 UTC", EndTimestamp = "2026-04-30 14:27:33.211 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #6: ProcessingTime = "0.00:00:12.314", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:27:33.211 UTC", EndTimestamp = "2026-04-30 14:27:45.525 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #7: ProcessingTime = "0.00:00:13.773", MissingPart = "False", QtyDone = "4", StartTimestamp = "2026-04-30 14:27:45.525 UTC", EndTimestamp = "2026-04-30 14:27:59.298 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #8: ProcessingTime = "0.00:00:05.578", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:27:59.298 UTC", EndTimestamp = "2026-04-30 14:28:04.877 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #9: ProcessingTime = "0.00:00:06.563", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:28:04.877 UTC", EndTimestamp = "2026-04-30 14:28:11.441 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #10: ProcessingTime = "0.00:00:03.909", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:28:11.441 UTC", EndTimestamp = "2026-04-30 14:28:15.351 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #11: ProcessingTime = "0.00:00:06.735", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:28:15.351 UTC", EndTimestamp = "2026-04-30 14:28:22.087 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #12: ProcessingTime = "0.00:00:14.015", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:28:22.087 UTC", EndTimestamp = "2026-04-30 14:28:36.103 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #13: ProcessingTime = "0.00:00:14.877", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:28:36.103 UTC", EndTimestamp = "2026-04-30 14:28:50.981 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #14: ProcessingTime = "0.00:00:05.047", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:28:50.981 UTC", EndTimestamp = "2026-04-30 14:28:56.028 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #15: ProcessingTime = "0.00:00:05.735", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:28:56.028 UTC", EndTimestamp = "2026-04-30 14:29:01.764 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #16: ProcessingTime = "0.00:00:08.709", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:29:01.764 UTC", EndTimestamp = "2026-04-30 14:29:10.474 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #17: ProcessingTime = "0.00:00:14.379", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:29:10.474 UTC", EndTimestamp = "2026-04-30 14:29:24.853 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #18: ProcessingTime = "0.00:00:07.000", MissingPart = "False", QtyDone = "4", StartTimestamp = "2026-04-30 14:29:24.853 UTC", EndTimestamp = "2026-04-30 14:29:31.853 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #19: ProcessingTime = "0.00:00:10.646", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:29:31.853 UTC", EndTimestamp = "2026-04-30 14:29:42.5 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #20: ProcessingTime = "0.00:00:07.485", MissingPart = "False", QtyDone = "2", StartTimestamp = "2026-04-30 14:29:42.5 UTC", EndTimestamp = "2026-04-30 14:29:49.985 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #21: ProcessingTime = "0.00:01:52.544", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:29:50.001 UTC", EndTimestamp = "2026-04-30 14:31:42.545 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome extradata: -
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #22: ProcessingTime = "0.00:00:02.515", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:31:42.545 UTC", EndTimestamp = "2026-04-30 14:31:45.061 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #23: ProcessingTime = "0.00:00:02.781", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:31:45.061 UTC", EndTimestamp = "2026-04-30 14:31:47.842 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #24: ProcessingTime = "0.00:00:05.954", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:31:47.842 UTC", EndTimestamp = "2026-04-30 14:31:53.796 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #25: ProcessingTime = "0.00:00:02.781", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:31:53.796 UTC", EndTimestamp = "2026-04-30 14:31:56.578 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #26: ProcessingTime = "0.00:00:01.781", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:31:56.578 UTC", EndTimestamp = "2026-04-30 14:31:58.359 UTC"
16:38:22.224|Info    |PLWKAREA|172@G               |Job outcome #27: ProcessingTime = "0.00:00:01.813", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 14:31:58.765 UTC", EndTimestamp = "2026-04-30 14:32:00.579 UTC"
